"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Payable","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Payable","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Payable","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Accounts Receivable","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","1-Jan-01","32086"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","1-Jan-02","77902"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","1-Jan-03","77513"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","1-Jan-06","109646"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","1-Jan-11","21254"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","31-Dec-01","77902"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","31-Dec-02","77513"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","31-Dec-03","101708"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","31-Dec-06","109921"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Cash & Equivalent","31-Dec-11","2326"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Deferred Revenue","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fixed Assets","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","1-Jan-01","651833"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","1-Jan-02","600837"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","1-Jan-03","558550"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","1-Jan-11","815267"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","31-Dec-01","600837"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","31-Dec-02","558550"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","31-Dec-03","651950"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fund Balance","31-Dec-11","749790"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Grants Payable","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Inventories for Sale or Use","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","1-Jan-01","619747"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","1-Jan-02","522935"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","1-Jan-03","481037"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","1-Jan-06","618766"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","31-Dec-01","522935"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","31-Dec-02","481037"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","31-Dec-03","550242"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","31-Dec-06","781931"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment / Securities","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","1-Jan-11","782013"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investment/Other","31-Dec-11","735464"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Loans and Notes","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other Liabilities","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Pledges & Grants Receivable","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","1-Jan-11","12000"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Receivable / Other","31-Dec-11","12000"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Tax-Exempt Bond Liabilities","31-Dec-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","1-Jan-01","651833"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","1-Jan-02","600837"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","1-Jan-03","558550"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","1-Jan-06","728412"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","1-Jan-11","815267"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","31-Dec-01","600837"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","31-Dec-02","558550"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","31-Dec-03","651950"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","31-Dec-06","891709"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Assets","31-Dec-11","749790"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","1-Jan-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","1-Jan-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","1-Jan-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","1-Jan-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","1-Jan-11","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","31-Dec-01","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","31-Dec-02","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","31-Dec-03","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","31-Dec-06","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Liabilities","31-Dec-11","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Payable","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Accounts Receivable","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","1-Jan-02","6233"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","1-Jan-03","5159"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","1-Jan-06","7653"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","1-Jan-07","100"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","1-Jan-08","100"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","31-Dec-02","5159"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","31-Dec-03","28531"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","31-Dec-06","100"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","31-Dec-07","100"
"43-1387992","KINGDOM COME MINISTRIES INC","Cash & Equivalent","31-Dec-08","100"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Deferred Revenue","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fixed Assets","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","1-Jan-02","6233"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","1-Jan-03","5159"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","1-Jan-08","500"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","31-Dec-02","5159"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","31-Dec-03","28531"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Fund Balance","31-Dec-08","500"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Grants Payable","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Inventories for Sale or Use","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment / Securities","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","31-Dec-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investment/Other","31-Dec-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Land & Buildings","1-Jan-08","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Land & Buildings","31-Dec-08","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","1-Jan-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","1-Jan-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","1-Jan-06","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","1-Jan-07","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","31-Dec-02","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","31-Dec-03","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Loans and Notes","31-Dec-06","0"
